Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Word.UseBCSForPDFConversion", "Flight Name": "ofsdr6zu5duwrk0"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Word.UseBCSForPDFConversion", "FlightName": "ofsdr6zu5duwrk0", "TreatmentValue": 0}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.391 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	MBU Ungraceful Exit Logging	ibak3	Information 	Previous process session exited gracefully {"ExitWasGraceful": true, "SessionId": "4456ACF1-030B-4D72-979E-80541CD9CBD3", "SessionStartTime": 2016-08-22T19:30:51Z, "SessionVersion": "15.22.1", "SessionBuildNumber": "160512", "ExceptionEnum": 268435456, "SessionDuration": 2001-01-01T00:00:08Z, "StackHash": "0be2", "MERPSessionID": "638B3A20-6614-45D0-A3BE-5DF8EE980C57", "SessionIDSMatch": false}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.406 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Mbukernel	ib7u3	Information 	MBUApplication Boot Start {"bootTimeStaticInit": 570434229106, "bootTimeMainStart": 570434371580, "bootTimeFinishLaunchStart": 570434403132, "bootTimeFinishLaunchEnd": 570435548037}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.425 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	TimerScope	ian13	Information 	{"ID": "word.open", "Instance": 2, "Action": "Start"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.465 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	OUIRibbonGroupTitles	iblk8	Information 	Ribbon Group Titles Preference on Launch {"ShouldShowGroupTitles": false}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.801 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Draft", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1215, "rcwDisp.dyp": 818}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.809 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.831 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	WebServiceApi	ayvua	Information 	[ServiceRequestHelper] ProcessRequest {"Message": "Request was Successfully processed", "RequestId": 2, "HttpStatusCode": 200}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.831 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	OfficeServicesManager	a11tv	Information 	[CatalogRequestCallback] OnSuccessStruct {"Message": "The web call to fetch the service catalog succeeded."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.862 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word View	ib760	Information 	WwdViewTypeChange {"Caller": "CmdPageViewOnCpSee", "pdodMain": 0x0x799c9800, "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "Old View Type": "Draft", "New View Type": "Page"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.868 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1215, "rcwDisp.dyp": 818}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.874 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.875 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1230, "rcwDisp.dyp": 833}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.875 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.875 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1230, "rcwDisp.dyp": 833}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.875 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.903 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1230, "rcwDisp.dyp": 833}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:43.903 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.003 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	TimerScope	ian14	Information 	{"ID": "word.open", "Instance": 2, "Action": "Stop", "Result": 577978}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.003 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	FileProperty	ibbz0	Information 	File Open {"FileType": "", "FileSizeInKB": 0, "FileLocation": "LOCAL", "FileVersion": 15, "PageNumberCount": 1}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.004 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Word Logging	ib9s3	Information 	WDAppDelegate::applicationDidFinishLaunching:Start	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.005 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Logging	ib9s9	Information 	WDAppDelegate::doSetupUIExperience:Start	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.005 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Logging	ib9s8	Information 	WDAppDelegate::showDocStage	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.005 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Logging	ib9ta	Information 	WDAppDelegate::doSetupUIExperience:End	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.005 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Word Logging	ib9s4	Information 	WDAppDelegate::applicationDidFinishLaunching:End {"DidFinishLaunching": false, "ShowWhatsNew": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.006 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Mbukernel	ib7u4	Information 	MBUApplication Boot Finish {"bootTimeLaunchDidFinish": 570436148851}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.062 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	ARC Telemetry	a1b9g	Information 	Factory is attempting to create new device	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.156 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Mbukernel	ib7u5	Information 	MBUApplication Boot Idle {"bootTimeIdle": 570436298791}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.170 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzdd	Information 	[COfficeCredStore] InitInstance {"Message": "InitInstance succeeded!"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.178 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Csi Telemetry	ibqd7	Warning 	CSI reported an event {"TelemetryId": 666160, "TelemetryType": 777041, "ServerFileID": "", "Details": "", "FutureUse1": "", "FutureUse2": "", "FutureUse3": "", "FutureUse4": "", "FutureUse5": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.181 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	MruServiceApi	axqsb	Information 	MruServiceApi: MruDocumentsApi: READ called {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 14, "CorrelationId": "FD3EE806-C075-4C5D-92C3-7C566A5586DB"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.181 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	MruServiceApi	axqsf	Information 	MruServiceApi: MruDocumentsApi: READ - cached items callback {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "RequestDuration": 0, "NumberOfItems": 0, "MaxItems": 100}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.181 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	Memory Resource Usage	beo99	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 4, "BytesUsedDelta": 49152, "BytesUsedAtComplete": 100474880}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.181 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	Scope Summary	beo99	Information 	{"ScopeName": "MruDocumentsApi::ReadRequest", "StartTime": 2016-09-26T01:45:44Z, "DurationToCompleteInMilliseconds": 0, "DurationToCompleteInMillisecondsHighPrecision": 0.218073, "ScopeInstance": 4, "ScopeParentInstance": 0, "TopActivityInstance": 4, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.182 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	MruServiceApi	axqsb	Information 	MruServiceApi: MruDocumentsApi: READ called {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 14, "CorrelationId": "F22AD1D0-176D-4DFD-9544-A7E3BD222134"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.182 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	MruServiceApi	axqsf	Information 	MruServiceApi: MruDocumentsApi: READ - cached items callback {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "RequestDuration": 0, "NumberOfItems": 0, "MaxItems": 100}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.182 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Memory Resource Usage	beo99	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 5, "BytesUsedDelta": 0, "BytesUsedAtComplete": 100532224}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.182 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Scope Summary	beo99	Information 	{"ScopeName": "MruDocumentsApi::ReadRequest", "StartTime": 2016-09-26T01:45:44Z, "DurationToCompleteInMilliseconds": 0, "DurationToCompleteInMillisecondsHighPrecision": 0.126247, "ScopeInstance": 5, "ScopeParentInstance": 0, "TopActivityInstance": 5, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.184 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1230, "rcwDisp.dyp": 833}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.184 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.186 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	a07y2	Warning 	[IdentityManager] GetIdentityForUniqueId {"Message": "Could not get identity for empty id."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.186 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	a07y2	Warning 	[IdentityManager] GetIdentityForUniqueId {"Message": "Could not get identity for empty id."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.190 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1215, "rcwDisp.dyp": 818}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.191 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	MruServiceApi	axqsb	Information 	MruServiceApi: MruDocumentsApi: READ called {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 14, "CorrelationId": "714D2A22-9416-47B0-BD16-32F5EA249DBD"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	MruServiceApi	axqsf	Information 	MruServiceApi: MruDocumentsApi: READ - cached items callback {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "RequestDuration": 0, "NumberOfItems": 0, "MaxItems": 100}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Memory Resource Usage	beo99	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 6, "BytesUsedDelta": 0, "BytesUsedAtComplete": 100818944}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Scope Summary	beo99	Information 	{"ScopeName": "MruDocumentsApi::ReadRequest", "StartTime": 2016-09-26T01:45:44Z, "DurationToCompleteInMilliseconds": 0, "DurationToCompleteInMillisecondsHighPrecision": 0.116844, "ScopeInstance": 6, "ScopeParentInstance": 0, "TopActivityInstance": 6, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Identity Authentication Client	a07y2	Warning 	[IdentityManager] GetIdentityForUniqueId {"Message": "Could not get identity for empty id."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	MruServiceApi	axqsb	Information 	MruServiceApi: MruDocumentsApi: READ called {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 14, "CorrelationId": "FA41DB9B-2D4C-47E4-9855-841A9C0382F3"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	MruServiceApi	axqsf	Information 	MruServiceApi: MruDocumentsApi: READ - cached items callback {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "RequestDuration": 0, "NumberOfItems": 0, "MaxItems": 100}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Memory Resource Usage	beo99	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 7, "BytesUsedDelta": 0, "BytesUsedAtComplete": 100818944}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Scope Summary	beo99	Information 	{"ScopeName": "MruDocumentsApi::ReadRequest", "StartTime": 2016-09-26T01:45:44Z, "DurationToCompleteInMilliseconds": 0, "DurationToCompleteInMillisecondsHighPrecision": 0.105451, "ScopeInstance": 7, "ScopeParentInstance": 0, "TopActivityInstance": 7, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.197 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Identity Authentication Client	a07y2	Warning 	[IdentityManager] GetIdentityForUniqueId {"Message": "Could not get identity for empty id."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.321 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	OfficeServicesManager	a11uh	Information 	[CallBackItem] NotifyCallback {"Message": "Callback was notified.", "UserId": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.321 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	FileUIKit	iam60	Information 	[ConnectedServicesCallback] ServicesNotification {"AddedServices": 0, "TypeOfAddedServices": "", "RemovedServices": 0, "TypeOfRemovedServices": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.322 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	OfficeServicesManager	a11uh	Information 	[CallBackItem] NotifyCallback {"Message": "Callback was notified.", "UserId": ""}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.365 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	MruServiceApi	axqsb	Information 	MruServiceApi: MruDocumentsApi: READ called {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "MaxItems": 100, "ItemOptions": 14, "CorrelationId": "806309A9-1572-4715-B0F3-F70484AB1904"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.365 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	MruServiceApi	axqsf	Information 	MruServiceApi: MruDocumentsApi: READ - cached items callback {"UniqueId": "UnsignedUser", "Application": "Word", "Locale": "en-US", "RequestDuration": 0, "NumberOfItems": 0, "MaxItems": 100}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.365 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Memory Resource Usage	beo99	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 8, "BytesUsedDelta": 0, "BytesUsedAtComplete": 100556800}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.365 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Scope Summary	beo99	Information 	{"ScopeName": "MruDocumentsApi::ReadRequest", "StartTime": 2016-09-26T01:45:44Z, "DurationToCompleteInMilliseconds": 0, "DurationToCompleteInMillisecondsHighPrecision": 0.146463, "ScopeInstance": 8, "ScopeParentInstance": 0, "TopActivityInstance": 8, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.365 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	a07y2	Warning 	[IdentityManager] GetIdentityForUniqueId {"Message": "Could not get identity for empty id."}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.407 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	Word Display	icdqr	Information 	UpdateWwdStart {"pdod": 0x0x799c9800, "Doc Kind": "Doc", "pmwd": 0x0x7c1cfc60, "hwwd": 0x0x7a99ee78, "hwnd": 0x000000x0, "View Type": "Page", "Pct Zoom": 100, "RM View": true, "rcwDisp.xp": 0, "rcwDisp.yp": 0, "rcwDisp.dxp": 1215, "rcwDisp.dyp": 818}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.407 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	Word Display	icdqp	Information 	UpdateWwdStop	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.777 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Roaming	axaew	Information 	CacheManager::CleanUpCachedUsers {"Message": "Beginning to run CleanUpCachedUsers"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:45:44.778 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Roaming	axaey	Information 	CacheManager::CleanUpCachedUsers {"Message": "Finished CleanUpCachedUsers"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.142 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-09-25 21:46:43.141 Microsoft Word[7073:553294] Stream 0x7d52b0c0 is sending an event before being opened"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.142 	com.microsoft.Word	0xb0831000	                        com.microsoft.Word	MbuInstrument	ibxdj	Warning 	Standard error {"Message": "2016-09-25 21:46:43.141 Microsoft Word[7073:553294] Stream 0x7d52b0c0 is sending an event before being opened"}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.524 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Rules Engine	ib6or	Information 		5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.539 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Memory Resource Usage	a9jop	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 9, "BytesUsedDelta": 12288, "BytesUsedAtComplete": 113532928}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.539 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Scope Summary	a9jop	Information 	{"ScopeName": "Mso::Telemetry::DiskPayloadManager::DeserializePayloadFile", "StartTime": 2016-09-26T01:46:43Z, "DurationToCompleteInMilliseconds": 13, "DurationToCompleteInMillisecondsHighPrecision": 13.066017, "ScopeInstance": 9, "ScopeParentInstance": 0, "TopActivityInstance": 9, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.542 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Memory Resource Usage	a9jop	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 10, "BytesUsedDelta": 0, "BytesUsedAtComplete": 113532928}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.542 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Scope Summary	a9jop	Information 	{"ScopeName": "Mso::Telemetry::DiskPayloadManager::DeserializePayloadFile", "StartTime": 2016-09-26T01:46:43Z, "DurationToCompleteInMilliseconds": 3, "DurationToCompleteInMillisecondsHighPrecision": 3.539225, "ScopeInstance": 10, "ScopeParentInstance": 0, "TopActivityInstance": 10, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.556 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Memory Resource Usage	a9jop	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 11, "BytesUsedDelta": 0, "BytesUsedAtComplete": 113532928}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.556 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Scope Summary	a9jop	Information 	{"ScopeName": "Mso::Telemetry::DiskPayloadManager::DeserializePayloadFile", "StartTime": 2016-09-26T01:46:43Z, "DurationToCompleteInMilliseconds": 13, "DurationToCompleteInMillisecondsHighPrecision": 13.741380, "ScopeInstance": 11, "ScopeParentInstance": 0, "TopActivityInstance": 11, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.568 	com.microsoft.Word	0xb0b3d000	                        com.microsoft.Word	Memory Resource Usage	a9jop	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 12, "BytesUsedDelta": 0, "BytesUsedAtComplete": 113532928}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.568 	com.microsoft.Word	0xb0b3d000	                        com.microsoft.Word	Scope Summary	a9jop	Information 	{"ScopeName": "Mso::Telemetry::DiskPayloadManager::DeserializePayloadFile", "StartTime": 2016-09-26T01:46:43Z, "DurationToCompleteInMilliseconds": 11, "DurationToCompleteInMillisecondsHighPrecision": 11.616820, "ScopeInstance": 12, "ScopeParentInstance": 0, "TopActivityInstance": 12, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.580 	com.microsoft.Word	0xb0b3d000	                        com.microsoft.Word	Memory Resource Usage	a9jop	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 13, "BytesUsedDelta": 0, "BytesUsedAtComplete": 113541120}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
09/26/2016 01:46:43.580 	com.microsoft.Word	0xb0b3d000	                        com.microsoft.Word	Scope Summary	a9jop	Information 	{"ScopeName": "Mso::Telemetry::DiskPayloadManager::DeserializePayloadFile", "StartTime": 2016-09-26T01:46:43Z, "DurationToCompleteInMilliseconds": 11, "DurationToCompleteInMillisecondsHighPrecision": 11.878355, "ScopeInstance": 13, "ScopeParentInstance": 0, "TopActivityInstance": 13, "Success": true}	5E7F2DDF-D2FD-4846-9490-990F1AA59E0C 
